X1,estimate,SE,df,t.ratio,p.value
S postbreeding - N nonbreeding,0.0931204148969658,0.022947793755781,322.654801694486,4.05792451718837,0.00658935671857895
S postbreeding - NR nonbreeding,0.0325601630939805,0.0329791481999174,322.654801694464,0.987295453982102,1
S postbreeding - R nonbreeding,0.0527882294878248,0.027154126426581,322.654801694449,1.94402238019157,1
S postbreeding - S nonbreeding,-0.0481137624149106,0.0123270489017183,702.000000000019,-3.90310469265714,0.0109321479132052
S postbreeding - N prebreeding,0.0136352366108568,0.022947793755781,322.654801694494,0.594185077483619,1
S postbreeding - NR prebreeding,0.0591373220893318,0.0329791481999174,322.654801694456,1.7931731205077,1
S postbreeding - R prebreeding,0.0498212027309238,0.027154126426581,322.654801694449,1.83475623366599,1
S postbreeding - S prebreeding,-0.00972789938731317,0.0123270489017183,702.000000000019,-0.789150709539021,1
N nonbreeding - NR nonbreeding,-0.0605602518029853,0.0294835099861717,322.654801694486,-2.05403806505362,1
N nonbreeding - R nonbreeding,-0.040332185409141,0.0227815655103708,322.654801694479,-1.77038691176779,1
N nonbreeding - S nonbreeding,-0.141234177311876,0.022947793755781,322.654801694479,-6.15458631077756,2.4989545656608e-07
N nonbreeding - N prebreeding,-0.0794851782861089,0.00792959018705437,702.000000000019,-10.0238696340038,4.00017198771636e-20
N nonbreeding - NR prebreeding,-0.033983092807634,0.0294835099861717,322.654801694486,-1.15261353968956,1
N nonbreeding - R prebreeding,-0.0432992121660419,0.0227815655103708,322.654801694486,-1.90062496566932,1
N nonbreeding - S prebreeding,-0.102848314284279,0.022947793755781,322.654801694486,-4.48183888084533,0.00110126983868929
NR nonbreeding - R nonbreeding,0.0202280663938443,0.0328636988915973,322.654801694456,0.615513988871665,1
NR nonbreeding - S nonbreeding,-0.0806739255088911,0.0329791481999174,322.654801694464,-2.44621010281561,1
NR nonbreeding - N prebreeding,-0.0189249264831236,0.0294835099861717,322.654801694486,-0.641881732941559,1
NR nonbreeding - NR prebreeding,0.0265771589953513,0.0170808600041297,702.000000000019,1.55596140878888,1
NR nonbreeding - R prebreeding,0.0172610396369434,0.0328636988915973,322.654801694464,0.525231188792226,1
NR nonbreeding - S prebreeding,-0.0422880624812936,0.0329791481999174,322.654801694464,-1.282266668167,1
R nonbreeding - S nonbreeding,-0.100901991902735,0.027154126426581,322.654801694449,-3.71589902461244,0.0243366099566023
R nonbreeding - N prebreeding,-0.039152992876968,0.0227815655103708,322.654801694494,-1.71862609086915,1
R nonbreeding - NR prebreeding,0.00634909260150701,0.0328636988915973,322.654801694456,0.193194704663338,1
R nonbreeding - R prebreeding,-0.00296702675690095,0.0122006142886641,702.000000000019,-0.243186669679222,1
R nonbreeding - S prebreeding,-0.062516128875138,0.027154126426581,322.654801694449,-2.30226993470654,1
S nonbreeding - N prebreeding,0.0617489990257674,0.022947793755781,322.654801694494,2.69084687107281,0.607363501301398
S nonbreeding - NR prebreeding,0.107251084504242,0.0329791481999174,322.654801694456,3.25208776934121,0.114006903263828
S nonbreeding - R prebreeding,0.0979349651458344,0.027154126426581,322.654801694449,3.60663287808686,0.0352120551652698
S nonbreeding - S prebreeding,0.0383858630275974,0.0123270489017183,702.000000000019,3.11395398311812,0.167129797448765
N prebreeding - NR prebreeding,0.045502085478475,0.0294835099861717,322.654801694486,1.54330625830562,1
N prebreeding - R prebreeding,0.036185966120067,0.0227815655103708,322.654801694494,1.58838803696761,1
N prebreeding - S prebreeding,-0.02336313599817,0.022947793755781,322.654801694494,-1.01809944114058,1
NR prebreeding - R prebreeding,-0.00931611935840796,0.0328636988915973,322.654801694456,-0.283477504742777,1
NR prebreeding - S prebreeding,-0.068865221476645,0.0329791481999174,322.654801694456,-2.08814433469259,1
R prebreeding - S prebreeding,-0.059549102118237,0.027154126426581,322.654801694449,-2.19300378818096,1
