X1,estimate,SE,df,t.ratio,p.value
O breeding - F prebreeding,0.0841826568361473,0.00258168884117128,19980,32.6075921674414,2.36900698958376e-225
O breeding - G prebreeding,-0.00619836422982153,0.00258168884117133,19980,-2.4008951547427,0.180005150281386
O breeding - I prebreeding,-0.08694547816487,0.00258168884117129,19980,-33.6777526316547,5.90014250837321e-240
O breeding - O prebreeding,0.0681337229035365,0.00258168884117145,19980,26.3911443613865,5.04754083502745e-149
C postbreeding - F postbreeding,0.186733095672494,0.00258168884117137,19980,72.3298225156245,0
C postbreeding - G postbreeding,0.0671712236084451,0.00258168884117144,19980,26.0183266616926,6.38525092622486e-145
C postbreeding - I postbreeding,0.0633945722505425,0.00258168884117141,19980,24.555465879373,2.45538999118513e-129
C postbreeding - O postbreeding,0.0437012171886393,0.00258168884117134,19980,16.9273757904967,4.25355184186502e-62
C postbreeding - C nonbreeding,0.31354023892796,0.00258168884117187,19980,121.447725972135,0
C postbreeding - F nonbreeding,0.0338728572235226,0.00258168884117116,19980,13.1204259333424,1.67996224596657e-37
C postbreeding - G nonbreeding,0.0495456401261785,0.00258168884117115,19980,19.1911741399877,1.39661949455863e-79
C postbreeding - I nonbreeding,0.0333209987047535,0.00258168884117123,19980,12.9066672068958,2.57593210362487e-36
C postbreeding - O nonbreeding,0.0690383054628225,0.00258168884117128,19980,26.7415283987131,6.28895312960459e-153
C postbreeding - C prebreeding,0.0882033799533772,0.00258168884117141,19980,34.1649925222421,9.8985761322321e-247
C postbreeding - F prebreeding,0.177947798216437,0.00258168884117114,19980,68.9268959832176,0
C postbreeding - G prebreeding,0.0875667771504681,0.00258168884117127,19980,33.91840866103,2.73236777598118e-243
C postbreeding - I prebreeding,0.00681966321541956,0.00258168884117122,19980,2.64155118411781,0.0991099066770837
C postbreeding - O prebreeding,0.161898864283826,0.00258168884117137,19980,62.7104481771587,0
F postbreeding - G postbreeding,-0.119561872064049,0.00258168884117132,19980,-46.3114958539324,0
F postbreeding - I postbreeding,-0.123338523421951,0.00258168884117132,19980,-47.7743566362523,0
F postbreeding - O postbreeding,-0.143031878483855,0.00258168884117136,19980,-55.4024467251284,0
