X1,estimate,SE,df,t.ratio,p.value
O breeding - O prebreeding,-0.00803832752902154,0.02620888843293,698.999999999976,-0.306702344496298,1
C postbreeding - F postbreeding,0.109306156215711,0.0609587755342226,382.558222902566,1.79311600762626,1
C postbreeding - G postbreeding,0.0799457940874545,0.0558062604175095,382.55822290246,1.43255959975364,1
C postbreeding - I postbreeding,0.115914219476881,0.0511882495161038,382.558222902333,2.26446929857241,1
C postbreeding - O postbreeding,0.12055259052348,0.0599341853269963,382.558222902545,2.01141618703507,1
C postbreeding - C nonbreeding,0.0488670747715202,0.039069904100493,699.000000000047,1.25076003887359,1
C postbreeding - F nonbreeding,0.104451965024514,0.0609587755342226,382.558222902566,1.7134852875428,1
C postbreeding - G nonbreeding,0.0910852907353539,0.0558062604175095,382.55822290246,1.63216976113267,1
C postbreeding - I nonbreeding,0.175658840786237,0.0511882495161038,382.558222902333,3.43162429750551,0.123775414535832
C postbreeding - O nonbreeding,0.153517635983145,0.0599341853269963,382.558222902545,2.56143693529101,1
C postbreeding - C prebreeding,0.0445442455468128,0.039069904100493,699.000000000119,1.14011658263197,1
C postbreeding - F prebreeding,0.119373108520703,0.0609587755342226,382.558222902566,1.95825961848079,1
C postbreeding - G prebreeding,0.101500274851623,0.0558062604175095,382.55822290246,1.81879728353517,1
C postbreeding - I prebreeding,0.112395081695792,0.0511882495161038,382.558222902333,2.19572036079163,1
C postbreeding - O prebreeding,0.0965934393306305,0.0599341853269963,382.558222902545,1.61165850179867,1
F postbreeding - G postbreeding,-0.0293603621282563,0.0433091360289619,382.558222903097,-0.677925371418684,1
F postbreeding - I postbreeding,0.00660806326117035,0.037169603849263,382.558222903097,0.177781374479227,1
F postbreeding - O postbreeding,0.0112464343077691,0.0485123606166406,382.558222903097,0.231826160690095,1
F postbreeding - C nonbreeding,-0.0604390814441906,0.0609587755342227,382.558222902588,-0.99147466323794,1
F postbreeding - F nonbreeding,-0.0048541911911965,0.0276265941297667,698.999999999976,-0.175707188819423,1
F postbreeding - G nonbreeding,-0.0182208654803569,0.0433091360289619,382.558222903097,-0.420716438863435,1
F postbreeding - I nonbreeding,0.0663526845705257,0.0371696038492629,382.558222903097,1.78513295002044,1
F postbreeding - O nonbreeding,0.044211479767434,0.0485123606166406,382.558222903097,0.911344638880935,1
F postbreeding - C prebreeding,-0.064761910668898,0.0609587755342226,382.558222902482,-1.06238864054184,1
F postbreeding - F prebreeding,0.0100669523049918,0.0276265941297667,698.999999999976,0.364393535363269,1
F postbreeding - G prebreeding,-0.0078058813640881,0.0433091360289619,382.558222903097,-0.180236367653885,1
F postbreeding - I prebreeding,0.00308892548008078,0.037169603849263,382.558222903097,0.0831035351522056,1
F postbreeding - O prebreeding,-0.0127127168850803,0.0485123606166406,382.558222903097,-0.262051088083305,1
G postbreeding - I postbreeding,0.0359684253894267,0.027927510405804,382.558222903107,1.28792093769846,1
G postbreeding - O postbreeding,0.0406067964360255,0.0418546953131202,382.558222903097,0.970184972850499,1
G postbreeding - C nonbreeding,-0.0310787193159343,0.0558062604175095,382.558222902482,-0.556903814794641,1
G postbreeding - F nonbreeding,0.0245061709370598,0.0433091360289619,382.558222903097,0.565842987970758,1
G postbreeding - G nonbreeding,0.0111394966478994,0.0198120574094201,699.000000000011,0.562258447858265,1
G postbreeding - I nonbreeding,0.0957130466987821,0.027927510405804,382.558222903107,3.42719581187196,0.125073967965986
G postbreeding - O nonbreeding,0.0735718418956903,0.0418546953131202,382.558222903097,1.7577918402055,1
G postbreeding - C prebreeding,-0.0354015485406417,0.0558062604175094,382.558222902365,-0.634365181895154,1
G postbreeding - F prebreeding,0.0394273144332481,0.0433091360289619,382.558222903097,0.910369451999275,1
G postbreeding - G prebreeding,0.0215544807641682,0.0198120574094201,699.000000000011,1.08794762294196,1
G postbreeding - I prebreeding,0.0324492876083371,0.027927510405804,382.558222903107,1.16191121717722,1
G postbreeding - O prebreeding,0.016647645243176,0.0418546953131202,382.558222903097,0.397748570826591,1
I postbreeding - O postbreeding,0.00463837104659879,0.03546425956495,382.558222903097,0.130790015172994,1
I postbreeding - C nonbreeding,-0.0670471447053609,0.0511882495161039,382.558222902375,-1.30981514974971,1
I postbreeding - F nonbreeding,-0.0114622544523668,0.037169603849263,382.558222903097,-0.308377094866297,1
I postbreeding - G nonbreeding,-0.0248289287415273,0.027927510405804,382.558222903107,-0.889049126855478,1
I postbreeding - I nonbreeding,0.0597446213093554,0.00938428741943063,699.000000000011,6.36645262864085,6.62004524953237e-08
I postbreeding - O nonbreeding,0.0376034165062637,0.03546425956495,382.558222903097,1.06031866920543,1
I postbreeding - C prebreeding,-0.0713699739300684,0.0511882495161037,382.558222902216,-1.39426478937545,1
I postbreeding - F prebreeding,0.00345888904382147,0.037169603849263,382.558222903097,0.0930569251652128,1
I postbreeding - G prebreeding,-0.0144139446252585,0.027927510405804,382.558222903107,-0.516119926760923,1
I postbreeding - I prebreeding,-0.00351913778108957,0.00938428741943065,699.000000000011,-0.375003196705486,1
I postbreeding - O prebreeding,-0.0193207801462507,0.03546425956495,382.558222903097,-0.544795813680142,1
O postbreeding - C nonbreeding,-0.0716855157519597,0.0599341853269963,382.558222902566,-1.19607057910021,1
